1.398575535067696773e-01,9.088290203053812910e-02,9.623376053211138426e-02,1.057100900921495168e-01,1.069763237833615127e-01,9.905215165126066146e-02,9.284352193951153631e-02,8.933074460260084781e-02,7.960933755394104805e-02,9.174067324071399909e-02,1.348743112381289577e-01,1.660399985411853963e-01,1.389180898003866127e-01,1.099580998949252347e-01,9.002513082036225911e-02,7.838395011083265640e-02,7.883325883997240047e-02,7.233870539149798995e-02,6.670192315319944942e-02,5.963552223127446122e-02,5.293673754228198775e-02,4.513510415449197011e-02,3.974339940481510375e-02,3.639400706031886701e-02,3.569962084255744877e-02,3.427000215893100804e-02,3.296292221961540092e-02,3.312630721202985268e-02,3.574046709066105998e-02,4.746334029639789204e-02,1.201288156727247786e-01,1.753529431088090840e-01,2.565144380906873856e-02,6.694700064182111665e-02,8.030372377170245934e-02,8.773774092655996226e-02,9.549852806624635482e-02,1.024832364919641275e-01,1.025649289881713500e-01,9.786761045625588795e-02,9.415060187882713649e-02,9.088290203053812910e-02,7.871072009566155991e-02,7.319647660167385994e-02,7.184855041425464162e-02,6.727377062665002017e-02,6.449622575560436111e-02,6.711038563423557535e-02,7.119501044459683459e-02,7.564725148789061548e-02,8.634896849103712579e-02,1.114694110747588979e-01,1.726162444858670431e-01,1.557058977709714076e-01,1.117553348114841971e-01,5.518328118798068033e-02,4.121386433654515569e-02,3.761939450342724478e-02,3.561792834635022637e-02,3.492354212858880813e-02,3.398407842220572267e-02,3.447423339944907100e-02,5.101696388141219174e-02,3.014044647565576884e-01,3.043045483719141950e-02,5.710305484885047633e-02,8.156995746291445526e-02,1.018705427704099387e-01,1.066087075504290049e-01,1.034635464464508242e-01,9.917469039557150201e-02,9.619291428400777999e-02,9.169982699261038095e-02,8.467427231878900395e-02,7.899664383238684529e-02,7.291055286494857457e-02,6.527230446957300869e-02,6.049329344145032428e-02,5.828759604385524290e-02,5.755236357799021346e-02,5.791997981092272818e-02,6.028906220093226132e-02,6.506807322905494573e-02,6.625261442405970536e-02,6.278068333525263500e-02,6.751884811527170127e-02,5.787913356281911698e-02,5.359027751193978784e-02,5.011834642313271054e-02,4.668726158242925139e-02,4.329702298982940345e-02,4.386887046327998113e-02,4.836195775467736629e-02,6.706953938613195720e-02,1.396941685143552325e-01,5.002031542768404782e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
6.087770693344160024e-03,1.988158023902270033e-02,7.139644996687802281e-02,1.176712132751459722e-01,1.611332724023118723e-01,2.178497183554929106e-01,1.760444575815789114e-01,1.450661813951946988e-01,1.019508940163838390e-01,7.074143666442959943e-02,6.184096178998339799e-02,6.527014907927219944e-02,7.848600571102565260e-02,1.272652316463022681e-01,1.544290186007809540e-01,1.180565152177626975e-01,1.953095547124148457e-01,1.416755243001675546e-01,1.037618131466824245e-01,9.663372720827312357e-02,5.405786254912567368e-02,4.696830680497804389e-02,4.380883087552094740e-02,3.302037648225281813e-02,3.760546959939177480e-02,3.621838260597158576e-02,2.639318306924524904e-02,9.594018371156302905e-03,5.124515836802362272e-03,1.348556799158516376e-03,3.467717483550470975e-04,7.706038852334379794e-05,3.082415540933751918e-04,9.632548565417974268e-04,3.275066512242111229e-03,1.587444003580882126e-02,4.353911951568924243e-02,9.647960643122642510e-02,9.108537923459236740e-02,6.072358615639490698e-02,1.535813543270241888e-01,2.233210059406503245e-01,2.030926539532725561e-01,1.222177761980232508e-01,8.372611213061302571e-02,7.540359017009190534e-02,8.623057475762170576e-02,1.039159339237291091e-01,1.802057185618394508e-01,1.235663329971817687e-01,5.193870186473371897e-02,9.632548565417974051e-02,1.889906028535006666e-01,1.492659725697169371e-01,1.056112624712426673e-01,6.719665879235578454e-02,5.236253400161210853e-02,5.394227196634065330e-02,4.099612669441889817e-02,3.086268560359918880e-02,1.179023944407159991e-02,5.047455448279018243e-03,2.620053209793689157e-03,6.550133024484222893e-04,0.000000000000000000e+00,3.853019426167189897e-05,1.541207770466875959e-04,5.779529139250784778e-04,8.476642737567817096e-04,2.311811655700313911e-03,8.784884291661193209e-03,2.246310325455471574e-02,5.139927914507030904e-02,1.031453300384956723e-01,7.324589929143827949e-02,2.828116258806717340e-02,3.872284523298025888e-02,1.287679092225074706e-01,2.050576938606178401e-01,2.125325515473821814e-01,1.394022428387289292e-01,1.001014446918235823e-01,9.012212437805056098e-02,9.447603632961949771e-02,1.173244415267909319e-01,1.604782590998634628e-01,1.315035530150861776e-01,5.070573564836021452e-02,2.666289442907695401e-02,9.890700866971176286e-02,2.459382299722517318e-01,1.928050920854061656e-01,1.098495838400265767e-01,6.157125043015169302e-02,1.791654033167743368e-02,1.101963555883816309e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.787259314124610310e-02,5.516028448558278618e-02,8.201794008647872447e-02,1.120796668818675179e-01,1.194930080769686237e-01,1.144041891210094003e-01,1.037239518060332349e-01,1.008968301638336618e-01,1.229797914356814403e-01,2.754872978010028395e-01,2.843456122798948549e-01,1.657321531582771901e-01,1.228227291222259016e-01,8.949410620696204854e-02,5.198762575378104017e-02,3.207212440761960520e-02,2.503573276481177445e-02,1.994691380885254411e-02,1.413560821099786591e-02,8.764077090818677557e-03,6.533792239750124339e-03,6.879329329352294568e-03,2.390488410793194587e-02,3.650128164706559902e-02,2.095211261496794652e-02,1.086871209112280287e-02,2.952771492963998483e-03,9.423738807331910605e-04,1.256498507644254639e-04,2.198872388377445754e-04,1.256498507644254639e-04,1.884747761466382229e-04,3.574738254247904895e-02,6.097159008343746439e-02,1.168857736736067937e-01,1.273461237497452159e-01,1.062683612840128466e-01,2.110603368215436815e-01,3.981843770724643461e-01,1.917416722665132855e-01,1.518792571114992995e-01,1.439633165133404891e-01,9.876078270083842037e-02,7.447894904061319599e-02,6.298198769566827615e-02,5.223892545530989251e-02,4.124456351342266347e-02,3.317156060180832811e-02,2.198872388377445808e-02,1.265922246451586623e-02,8.701252165436464472e-03,4.837519254430380604e-03,3.392545970639487905e-03,7.664640896629953785e-03,2.487867045135624261e-02,3.232342410914845060e-02,2.101493754035016134e-02,9.266676493876378762e-03,2.732884254126253989e-03,1.570623134555318434e-03,3.141246269110636868e-04,1.570623134555318434e-04,1.256498507644254639e-04,9.423738807331911147e-05,2.742307992933586125e-02,5.277293732105869939e-02,1.127393285983807614e-01,1.274089486751274203e-01,2.015423606261384504e-01,3.330663419138008008e-01,2.488495294389446444e-01,1.845168058475588069e-01,1.512510078576771722e-01,1.065824859109239103e-01,8.349432583296072241e-02,6.989272948771167726e-02,5.936955448619103681e-02,5.274152485836759024e-02,4.583078306632418913e-02,3.979959022963176773e-02,2.654353097398488154e-02,1.558058149478875817e-02,8.261477687760974617e-03,4.806106791739274062e-03,3.329721045257275254e-03,2.764296716817360531e-03,2.230284851068552350e-03,8.418540001216506460e-03,2.776861701893803061e-02,3.197788701954628471e-02,1.831346574891501433e-02,7.256278881645571339e-03,2.293109776450765001e-03,1.382148358408680265e-03,2.512997015288509278e-04,1.884747761466382229e-04,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.018560898927697280e-05,1.001206205868137786e-02,6.025404283299176655e-02,8.758535740447279117e-02,7.985426916157969957e-02,8.389139095943509705e-02,7.842109092334104137e-02,6.378652440611523589e-02,4.495335121911981507e-02,3.788838807287287641e-02,3.403293675592097833e-02,3.114639467045436996e-02,4.018954749765045464e-02,3.169140611316484391e-02,2.906727694455884040e-02,2.882504963668751710e-02,3.490091794245988449e-02,3.546611499415964347e-02,3.942249435605792857e-02,4.265219179434224378e-02,6.372596757914740506e-02,7.115427168720132867e-02,7.226448018161156506e-02,8.425473192124208199e-02,7.303153332320408420e-02,6.439209267579354412e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.055682696783091839e-05,8.477955775496328304e-04,1.442867330553518068e-01,2.101927464053411077e-01,1.890785994025573902e-01,1.896236108452678815e-01,1.103749099533664901e-01,8.387120535044581549e-02,9.265194526078129877e-02,1.170967177467957115e-01,1.223651616929970071e-01,3.679836518745192159e-02,1.122319859803799606e-02,8.054057986721511672e-03,5.167515901254905036e-03,5.651970516997551841e-04,6.257538786675861161e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.064963146246940615e-04,1.756147982067096701e-03,3.350811092219977295e-03,1.104152811713450359e-02,7.618048832553130090e-02,7.367141712816416277e-01,4.129975599206068826e-01,6.443246389377209338e-02,1.065800154633824229e-02,4.884917375405027282e-03,1.614848719142157824e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.058471820884028178e-02,2.675872656096256116e-02,3.538719321965413944e-02,5.763955460259559405e-02,7.493142098337426948e-02,9.379527521695101011e-02,9.865097102892723957e-02,1.020394781782919535e-01,1.127988617041097985e-01,1.249206347023526370e-01,1.313832514305224297e-01,1.466839331977569105e-01,1.350512230870512531e-01,1.188073486081379498e-01,1.001181596915387689e-01,9.533233000635356336e-02,8.125430545796202830e-02,6.892293407934611815e-02,5.515930710151420446e-02,4.681030494998672520e-02,4.387592762476367342e-02,3.552692547323619415e-02,3.709891332603425240e-02,3.227815057745353489e-02,3.109042642200610801e-02,2.815604909678305970e-02,2.364968391876194967e-02,2.225236138294145113e-02,2.120436948107607550e-02,2.225236138294145113e-02,2.501207339118693626e-02,2.499460685948917960e-01,5.624223206677509551e-03,2.267155814368760139e-02,3.601598836077336829e-02,5.715049171505841991e-02,8.764705605934081101e-02,1.083274295894842004e-01,1.180038881500411613e-01,1.268768862525013197e-01,1.605523593657753600e-01,1.528670854187626216e-01,1.519238927070837852e-01,1.678533696154374810e-01,2.235366726678843508e-01,1.588755723227907590e-01,1.247459693853750634e-01,9.809204201459904848e-02,7.070452031251725500e-02,5.512437403811869252e-02,4.293273491308483708e-02,3.157948930954328215e-02,2.623473061002987161e-02,2.330035328480682330e-02,1.959744856488250184e-02,1.666307123965945353e-02,1.488148500648831668e-02,1.341429634387679252e-02,1.303003264652615595e-02,1.289030039294410471e-02,1.309989877331717983e-02,1.243617056880244251e-02,1.701240187361457643e-02,1.057074498348207631e-01,1.073493038144098521e-01,8.254682880359599795e-02,1.227547847718308549e-01,1.661765825724528800e-01,2.154322019601254690e-01,3.067122966125995775e-01,3.147469011935674632e-01,1.601331626050292167e-01,1.191916123054885812e-01,2.390120197520964052e-01,2.246195976331452626e-01,1.527622862285760719e-01,1.054978514544476983e-02,8.069537644363383722e-03,7.685273947012745410e-03,6.322884474587758818e-03,6.183152221005709312e-03,4.820762748580722720e-03,5.379691762908921614e-03,3.807703910110860328e-03,2.864511198432023557e-03,3.178908768991635814e-03,2.724778944849973617e-03,3.109042642200610627e-03,1.362389472424986809e-03,1.641853979589086689e-03,1.327456409029474215e-03,1.257590282238449245e-03,1.257590282238449245e-03,1.432255599216011779e-03,1.537054789402549125e-03,3.423440212760222884e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
7.805351534832277727e-03,1.643231902069953315e-02,1.714189643295701074e-02,2.248240011468435884e-02,3.010102075155414447e-02,3.271525332302906847e-02,3.977368126601136394e-02,4.149160552726632173e-02,4.022183542112135746e-02,3.790637228638642220e-02,4.515153112733121671e-02,6.543050664605813693e-02,8.414094262190009721e-02,1.060258038631044786e-01,1.320560910390762288e-01,1.518869124026931694e-01,1.727634267949000879e-01,1.412059050392384663e-01,1.114409999040168325e-01,9.930349153645466609e-02,8.417828880149259840e-02,7.405747413192538542e-02,6.879166280938303624e-02,5.108957368253854575e-02,4.545030056407120544e-02,4.033387395989885410e-02,4.190241350278380711e-02,3.992306598438136178e-02,4.582376235999619657e-02,1.225701614225815084e-01,4.131607848318157306e-01,2.476051706982679637e-02,7.768005355239779135e-03,1.277239342063463644e-02,1.475174093903708003e-02,1.949470574728444372e-02,2.513397886575178403e-02,3.316340747813905504e-02,3.854125733945890087e-02,4.179037496400631047e-02,4.653333977225367762e-02,5.687823151937587696e-02,7.200343425433794464e-02,1.039717639855170378e-01,1.719044646642726160e-01,2.354676623307057903e-01,2.297910430326459696e-01,1.560323383374605521e-01,1.229809693980989938e-01,1.105446915937968455e-01,8.903329214851746221e-02,6.670027675220309427e-02,5.041734244987356589e-02,4.668272449062366852e-02,4.324687596811376683e-02,4.418053045792624117e-02,5.590723084997090836e-02,5.848411724185333116e-02,9.123671674447490776e-02,9.941553007523216967e-02,1.221593534470640230e-01,1.226448537817665108e-01,5.370380625401346975e-02,4.182772114359880472e-03,4.668272449062367373e-03,8.888390743014746437e-03,1.097977680019468667e-02,1.378074026963210796e-02,1.725393497173450738e-02,2.173547652283438006e-02,2.838309649029919016e-02,3.293933040058406175e-02,3.667394835983395912e-02,4.212649058033880040e-02,5.052938098865106253e-02,7.043489471145299163e-02,1.344462465329961665e-01,2.344219693021158124e-01,2.478665939554154374e-01,2.259443865346185687e-01,2.099602216690290291e-01,1.687300393989102087e-01,1.201800059286615846e-01,9.231975595265737300e-02,8.507459711171257155e-02,7.626089872788283097e-02,8.787556058114999458e-02,8.686721373215253172e-02,7.297443492374292018e-02,8.193751802594266553e-02,5.695292387856087934e-02,4.735495572328864838e-02,3.559090915165148694e-02,2.285586191060934996e-02,1.803820474317698735e-02,3.473194702102401152e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
3.396086694557980817e-02,5.068177414258471375e-02,9.205767753916448137e-02,1.375489261660492180e-01,1.635757041090590558e-01,1.545664348210941119e-01,1.567909457563941011e-01,1.432955794155741924e-01,1.309124685424042644e-01,1.181586058466843336e-01,1.010669468271294252e-01,9.235427899720446976e-02,9.502369211956446238e-02,8.764573085081950321e-02,7.014624482645960557e-02,5.438929236808469347e-02,4.122760266755976649e-02,3.989289610637977018e-02,2.895571734115483589e-02,1.909371886132489246e-02,1.876004222102989338e-02,4.649227854776973728e-02,9.057467024896448393e-02,4.111637712079476564e-02,2.902986770566483299e-02,2.269001154005987134e-02,1.723995974857490260e-02,2.387641737221986304e-02,3.162513046351481810e-02,4.708548146384973487e-02,9.005561769739449385e-02,1.598681858835590830e-01,7.155510175214959204e-03,2.383934218996486276e-02,4.860556393630472566e-02,9.324408337132446267e-02,1.375118509837942038e-01,1.556416151064891062e-01,1.605726143464040745e-01,1.610545917157190920e-01,1.487085560248041505e-01,1.262039203960192701e-01,1.153038168130493396e-01,1.004366687287944343e-01,9.224305345043946891e-02,7.948919075471955198e-02,8.835015931366449471e-02,8.408651335433951768e-02,6.154480254329965094e-02,4.408239170119474665e-02,3.955921946608477457e-02,3.974459537735977599e-02,1.772193711788989934e-02,1.141915613453993450e-02,8.304840825119952363e-03,8.490216736394952043e-03,8.712667829924950272e-03,2.543357502692985411e-02,9.509784248407446294e-02,6.206385509486964797e-02,2.435839474153485978e-02,2.817713851379984036e-02,5.802266022907467263e-02,2.745787997805284597e-01,1.220514999834593078e-01,1.103728175731343714e-01,1.709536653778040149e-01,2.187435753044987552e-01,2.091411031004538068e-01,1.776642733659589968e-01,1.440370830606741703e-01,1.109660204892143620e-01,8.783110676209450463e-02,7.077652292479459650e-02,5.742945731299467504e-02,4.608445154296473417e-02,3.978167055961477627e-02,3.392379176332480789e-02,2.873326624762483766e-02,2.895571734115483589e-02,2.947476989272483291e-02,2.966014580399983086e-02,3.336766402949981059e-02,3.418331803910980293e-02,2.472914656408485914e-02,2.065087651603488353e-02,1.279093787797492762e-02,9.936148844339943997e-03,6.970134263939960391e-03,6.599382441389962765e-03,6.376931347859963670e-03,6.376931347859963670e-03,8.935118923454948500e-03,2.002059841769988566e-02,8.171370169001954120e-02,4.405273155539075058e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.697425295143029755e-02,1.024705283910078285e-01,9.106406898754156043e-02,8.892535784939163690e-02,9.417833257467216057e-02,1.024330071429701144e-01,1.139895515385872526e-01,1.316995806123901491e-01,1.226194385872623888e-01,1.201430362167729970e-01,1.129389565935311479e-01,1.138394665464363825e-01,1.085489705731181448e-01,1.011948059577254116e-01,9.789293613040624120e-02,8.986338905033458557e-02,8.232161819475326825e-02,7.399190113037987238e-02,6.986456384623089544e-02,6.258544172691360430e-02,5.440580965469108549e-02,5.027847237054210855e-02,4.378729646001689596e-02,4.284926525907394729e-02,3.605791936424698751e-02,3.290613452907868025e-02,2.896640348511828750e-02,2.622735237836487307e-02,2.592718239406312936e-02,2.679017109893064297e-02,2.997947718213667470e-02,9.327782262176692596e-02,8.569853051814789457e-02,1.028082196233472967e-01,7.871957838313234368e-02,7.710616471751047252e-02,8.220905445064011219e-02,9.766780864217992908e-02,1.047968457693463501e-01,1.247956709734500264e-01,1.387535752434811143e-01,1.463328673471001595e-01,1.478337172686088885e-01,1.503476408871359804e-01,1.356393116563505419e-01,1.114005854239847049e-01,1.012698484538008536e-01,9.252739766101256147e-02,8.340973438784708704e-02,7.282874244121061158e-02,6.468663161702581377e-02,5.834554069865147130e-02,5.346777845374813681e-02,4.708916628733608029e-02,3.981004416801878915e-02,3.662073808481276088e-02,3.215570956832431576e-02,2.832854226847708254e-02,2.930409471745774874e-02,2.757811730772272152e-02,2.727794732342097780e-02,2.877879724492969638e-02,2.705281983519466915e-02,2.435128997647897572e-02,5.474350088703054951e-01,1.756744833125956362e-01,1.605534203533952875e-01,1.596529104004900390e-01,1.568763380456989209e-01,1.494846521822684737e-01,1.414551051021968320e-01,1.339133342466155008e-01,1.247581497254123123e-01,1.138769877944740966e-01,9.676729868927469447e-02,8.798732664844868823e-02,7.751889844592536882e-02,7.151549875989049454e-02,6.266048422298904630e-02,5.673212703302960014e-02,4.438763642862038339e-02,2.806589353221305635e-02,1.793515656202919820e-02,1.268218183674867973e-02,9.980651978032984567e-03,7.654334599694469915e-03,6.228527174261186405e-03,5.440580965469108722e-03,4.352464772375286457e-03,2.664008610677977198e-03,1.163158689169257760e-03,8.629887048675137203e-04,3.752124803771799137e-04,7.504249607543598275e-05,1.876062401885899569e-04,7.504249607543598275e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
8.780059543490682794e-03,2.075802870519241339e-01,2.747931566607148546e-01,1.415027699703088893e-01,1.344257392175814969e-01,1.066474473860204580e-01,9.529392211426525316e-02,1.138001683072262238e-01,1.628095523969694813e-01,1.291652725083349273e-01,1.057013202800408530e-01,8.329703041044393685e-02,8.341056566316149001e-02,8.965500456262684437e-02,8.375117142131414949e-02,6.505569980715725231e-02,5.347510402996696194e-02,4.677652411963139495e-02,3.935888760875133618e-02,3.807215474461908555e-02,3.708818255440030076e-02,4.810110206800283922e-02,5.657840093758004923e-02,4.287848044299544942e-02,2.683216472558144078e-02,1.884685195111361969e-02,1.967944380437566809e-02,1.774934450817728521e-02,1.846840110872178045e-02,1.854409127720015038e-02,1.971728888861485132e-02,9.237985062784809243e-02,0.000000000000000000e+00,0.000000000000000000e+00,5.298311793485757345e-04,1.657614689676258427e-02,2.577250236688428953e-02,4.083484589407951337e-02,2.064070894405094225e-01,1.989516078453901771e-01,1.910041401551615392e-01,1.536510420110869524e-01,1.334796121116018919e-01,1.258349050952867199e-01,1.061554612909110656e-01,9.639142955720159112e-02,1.301113996143145046e-01,1.197796916170172921e-01,9.196355470121707343e-02,8.405393209522761533e-02,1.037712209838424632e-01,1.434328692665072791e-01,9.616435905176648480e-02,9.714833124198526959e-02,6.482862930172215987e-02,4.859308816311223161e-02,2.906502469569329644e-02,2.558327694568836991e-02,2.160954310057405098e-02,1.926314787774464563e-02,1.763580925545973552e-02,1.718166824458952635e-02,1.475958285328175107e-02,5.968169784519313653e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.704369375012315250e-04,5.941678225551885045e-03,1.650045672828421434e-02,2.123109225818221174e-02,3.947242286146888934e-02,1.864627300464594684e-01,2.736199590493001432e-01,2.163225015111756300e-01,1.824133060328667899e-01,1.396862059268280665e-01,2.207882214513993413e-01,1.829431372122153621e-01,1.384373181469349956e-01,1.079720253343918884e-01,5.669193619029760239e-02,3.466609716309252548e-02,5.517813282073023851e-02,5.018258170115795502e-02,7.296532241314671041e-02,8.674093307620968363e-02,1.323064145001871805e-01,1.298464840246402185e-01,3.107081416037004579e-02,1.578140012773971909e-02,1.653830181252339757e-02,1.646261164404503111e-02,1.506234352719522385e-02,3.406057581526557992e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.054420063476221965e-05,6.108840126952443930e-05,0.000000000000000000e+00,6.108840126952443930e-05,9.163260190428667250e-05,9.774144203123910288e-04,1.832652038085733287e-03,4.398364891405760063e-03,9.407613795506765061e-03,2.455753731034882731e-02,4.450290032484855579e-02,4.355603010517093004e-02,3.674467336361895292e-02,8.320240252909229250e-02,1.624646031763002652e-01,1.589214759026678359e-01,1.745295624270313262e-01,1.620369843674135946e-01,1.292936012869484730e-01,1.446878784068686419e-01,1.302404715066261265e-01,1.013456577061410541e-01,1.243148965834822428e-01,2.048904978579849934e-01,1.680541918924617351e-01,4.544977054452618848e-02,1.939556740307401064e-02,1.053774921899296689e-02,6.719724139647689082e-03,4.856527900927193331e-03,4.581630095214333544e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.054420063476221965e-05,0.000000000000000000e+00,1.221768025390488786e-04,1.221768025390488786e-04,1.007958620947153276e-03,3.023875862841459827e-03,4.795439499657668837e-03,5.436867712987675585e-03,7.972036365672939898e-03,1.420305329516443303e-02,3.127726144999651292e-02,4.569412414960428298e-02,4.438072352230951201e-02,4.764895299022906677e-02,1.311873417263037522e-01,1.566001166544259138e-01,1.650303160296202887e-01,1.594407273134587910e-01,1.337530545796237758e-01,1.230014959561874649e-01,1.242232639815779582e-01,1.201608852971545877e-01,1.141742219727411856e-01,1.819518031812785430e-01,2.211705567963132557e-01,1.261170044209332097e-01,2.217508966083737293e-02,1.704366395419731894e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.054420063476221965e-05,3.054420063476221965e-05,3.970746082519088825e-04,1.130135423486202263e-03,2.474080251415739819e-03,2.565712853320026559e-03,3.909657681249564115e-03,4.123467085692900276e-03,3.756936678075753315e-03,3.909657681249564115e-03,5.161969907274815798e-03,6.964077744725786188e-03,1.026285141328010624e-02,2.107549843798593378e-02,3.381243010268177723e-02,5.268874609496483619e-02,4.957323763021908442e-02,5.723983198954440271e-02,5.876704202128251592e-02,6.255452289999302584e-02,6.719724139647688388e-02,5.387996991972055644e-02,8.778403262430663212e-02,9.902429845789911811e-02,1.054385805911991908e-01,1.120972163295773510e-01,1.271249630418803678e-01,2.097470257589121867e-01,2.484465279631559165e-01,5.105768578106852917e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
