1.161304235650807704e-01,2.184243455649050314e-01,2.011102206115893964e-01,2.413618615286992619e-01,2.014061885595093138e-01,1.269332536641580578e-01,8.150217365844948658e-02,5.556798222196601689e-02,4.095456479341968992e-02,4.010365694314990681e-02,3.895678114496019251e-02,4.287835645489920799e-02,4.772483160208798592e-02,5.623391010478584473e-02,6.270820896553422341e-02,8.102122574307961400e-02,2.398080298021196544e-01,1.908993264083519437e-01,7.613775460240083948e-02,5.471707437169622684e-02,4.483914410986871574e-02,3.399931801730144559e-02,2.674810329326326661e-02,2.286352397681424425e-02,2.230858407446438541e-02,1.835001277103538025e-02,1.287460573451675895e-02,9.470974333437616119e-03,8.102122574307960359e-03,5.142443095108705647e-03,3.181655440139199206e-03,2.108771628929469438e-03,2.478731563829376060e-03,3.129861049253212374e-02,1.961897534774206253e-01,2.776919271358700980e-01,1.554201686514508907e-01,7.754360235502048837e-02,1.181282072135402678e-01,1.503517175433221609e-01,1.069184211860730871e-01,8.594169287724837125e-02,6.714772818433309420e-02,4.931565932215759007e-02,4.654095981040828889e-02,4.691091974530819247e-02,5.997050544727490495e-02,6.896053186534265023e-02,7.843150619878025420e-02,7.739561838106051583e-02,6.714772818433309420e-02,9.914926255317504933e-02,2.513137837775067385e-01,1.360342680626957512e-01,5.305225466464665030e-02,2.907885088313268140e-02,1.971886453016503601e-02,2.134668824372462637e-02,1.735112094680563155e-02,1.354053361733659200e-02,8.287102541757913887e-03,5.179439088598696179e-03,3.662603355509078291e-03,3.070667459669227176e-03,1.479839739599627519e-04,1.035887817719739236e-03,9.803938274847531775e-03,1.277101695274478477e-01,2.235667886600137266e-01,2.056607278108582293e-01,1.145765918385011628e-01,4.498712808382867440e-02,2.534225554064362118e-02,2.349245586614408590e-02,3.170556642092201699e-02,9.445077137994623007e-02,1.132447360728614932e-01,1.052166054855335209e-01,9.548665919766596843e-02,7.628573857636079814e-02,5.930457756445507711e-02,5.438411043028631292e-02,5.534600626102607196e-02,7.055135958541224050e-02,7.998533792535987563e-02,8.867939639550767583e-02,7.928241404905005119e-02,5.390316251491643340e-02,4.269337648744925273e-02,6.085840929103468466e-02,1.927491260828514963e-01,2.277843319178726733e-01,3.118762251206215128e-02,1.542732928532611694e-02,1.076583410558729081e-02,8.953030424577746935e-03,-1.000000000000000000e+00
1.616799243005633546e-01,2.137137369398285358e-01,2.351620552735737002e-01,2.159258953329950825e-01,1.585380181769354968e-01,9.464190690764684444e-02,5.879852888503533243e-02,3.770287348353410645e-02,2.715504578278349346e-02,1.769726714533233561e-02,1.285616689362004822e-02,1.019516476850667111e-02,9.650140236856943540e-03,9.233356771477740921e-03,1.054782770075061299e-02,9.265417038045372158e-03,3.234880896673972273e-02,8.063157041759207166e-02,6.973107978459751333e-02,6.735862005859281909e-02,7.781026695964053663e-02,1.065683260708055885e-01,1.021760695510401384e-01,9.406482210942948563e-02,8.653065946603619163e-02,8.486352560451937421e-02,1.186229863002348679e-02,2.276278926301803993e-03,1.025928530164193315e-03,8.015066641907760614e-04,2.244218659734173080e-04,6.412053313526208220e-05,5.674667182470694363e-03,5.854204675249428252e-02,2.182983550589997768e-01,3.565101642320572251e-01,2.593354962655675111e-01,1.440788379549338971e-01,7.399509523809244538e-02,4.308899826689611967e-02,2.872599884459741543e-02,2.135213753404227588e-02,1.461948155483975588e-02,1.150963569777954491e-02,9.361597837748264136e-03,9.265417038045372158e-03,9.457778637451157849e-03,9.778381303127468491e-03,1.009898396880377913e-02,1.567747035157157978e-02,4.738507398695868122e-02,9.355185784434738583e-02,1.007974780886320004e-01,8.604975546752172133e-02,1.294593564000941499e-01,1.103514375257860503e-01,1.049973730089916735e-01,8.377347654121991560e-02,3.978679081043012822e-02,2.500700792275221355e-03,1.603013328381552123e-03,8.976874638936692321e-04,4.167834653792035411e-04,1.603013328381552123e-04,1.827435194354969485e-03,1.503626502021896023e-02,9.092291598580164169e-02,2.277881939630185537e-01,3.033221819963572985e-01,2.510960077576863125e-01,1.515488800651919321e-01,7.588665096558268319e-02,4.183864787075851355e-02,2.430168205826433239e-02,1.676751941487103492e-02,1.385003515721661138e-02,1.106079196583270932e-02,9.008934905504323992e-03,8.495970640422225925e-03,8.367729574151702709e-03,7.437981843690402023e-03,8.431850107286965185e-03,9.040995172071953495e-03,9.137175971774847208e-03,8.495970640422225925e-03,9.618079970289312303e-03,1.186229863002348679e-02,8.762070852933563636e-02,1.451688870182333557e-01,1.651744933564351370e-01,1.844427135635813841e-01,1.560052571180926551e-01,4.196688893702903850e-02,3.141906123627842204e-03,1.250350396137610677e-03,1.186229863002348636e-03,-1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.758755779510785794e-03,1.170012898904798926e-01,3.007390697129039281e-01,2.132168757668968795e-01,1.226879447622518243e-01,1.186027041934501480e-01,1.065103921097971945e-01,6.114788083382342865e-02,4.392450659575557886e-02,3.490429541984148981e-02,3.124391987019518868e-02,3.088441870014064367e-02,3.114587409654395039e-02,3.310678956956875085e-02,3.676716511921505198e-02,5.408858513093414006e-02,1.371660373380849396e-01,1.374928565835890903e-01,1.166417887204253406e-01,9.732677131113104396e-02,7.804443582638714849e-02,5.755286913327795767e-02,6.029815079551268525e-02,4.680051595619195981e-02,2.905423092531749310e-02,1.911892586199182703e-02,8.268526911254583944e-03,3.660375549646298528e-03,5.686654871771927404e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.268192455041337487e-05,4.804242908910766330e-03,6.654039838464163859e-02,2.206356726398407131e-01,2.633836299517814394e-01,1.717108315878718983e-01,8.232576794249130137e-02,8.441741111371775519e-02,1.356626688087659294e-01,7.758688888268136519e-02,4.539519320052418094e-02,3.990462987605473272e-02,4.134263455627291972e-02,4.336891387839855033e-02,4.617955938973410113e-02,5.046089150583825400e-02,5.248717082796388461e-02,8.036485246946649397e-02,1.383425866218998268e-01,1.230147640077559612e-01,9.327421266687978274e-02,7.069100280254413116e-02,5.647436562311431568e-02,3.657107357191256847e-02,3.800907825213075547e-02,3.608084470365637009e-02,2.186420752422655114e-02,2.091643171226456252e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.536384910082674974e-05,7.190023401090942607e-04,4.248650191553739533e-03,2.268125563798688293e-02,8.876410707892273821e-02,1.824958666895082904e-01,2.264857371343647063e-01,1.796525392536223453e-01,1.311198812962584836e-01,7.876343816649623852e-02,8.212967639518882479e-02,1.148442828701526086e-01,1.161842417767195573e-01,1.047782501086252926e-01,7.755420695813095011e-02,6.235711204218872400e-02,5.229107928066140804e-02,3.885880829044150581e-02,2.421730609185631169e-02,1.575268763329924770e-02,9.412394270519052614e-03,5.653972947221514063e-03,4.150604417902498643e-03,3.366238228692578025e-03,4.575469437057872943e-03,6.340293362780195091e-03,1.317081559381659203e-02,4.912093259927130529e-01,-1.000000000000000000e+00
2.300646597642430347e-01,6.427476791915071042e-02,6.994473686050133032e-02,7.021689536968617196e-02,7.688477884471450752e-02,7.960636393656279897e-02,9.298749063815028859e-02,9.947393510705540565e-02,1.045088675269747608e-01,1.212919755933726113e-01,1.373946873868084062e-01,1.423389003036661382e-01,1.417945832852964827e-01,1.406605894970263670e-01,1.471470339659314841e-01,1.463759181899077777e-01,1.643837395476373808e-01,1.635672640200828976e-01,1.039191907570742868e-01,8.237330877994190892e-02,7.878988840900831570e-02,6.255109736098012074e-02,5.320698854563428448e-02,5.406882382471957932e-02,5.257195202420301278e-02,5.062148270837839997e-02,4.939676941704666119e-02,3.891866681343070233e-02,3.710427675219850341e-02,3.392909414504215182e-02,3.724035600679091729e-02,4.508759302162018701e-02,7.783733362686140467e-02,5.533889686758212273e-02,5.683576866809868927e-02,5.638217115279063607e-02,5.728936618340673553e-02,6.064598779668630563e-02,6.735923102324545275e-02,7.203128543091837088e-02,7.996924194880924985e-02,9.244317361978061920e-02,9.634411225142985868e-02,1.070943733642306384e-01,1.127643423055812721e-01,1.141704946030362294e-01,1.291392126082018810e-01,1.348091815495525148e-01,1.357617363316994119e-01,1.370771691260927738e-01,1.512294116037039282e-01,1.335391085066899575e-01,1.359431753378226304e-01,1.920531879814284526e-01,1.326319134760738649e-01,8.015068095493246836e-02,5.620073214666741757e-02,4.980500718082390976e-02,4.318248345732637883e-02,4.513295277315099163e-02,4.653910507060594892e-02,4.504223327008938238e-02,4.177633115987142154e-02,1.761772749456466947e-01,2.441715424903234122e-01,8.146611374932581640e-02,8.890511300037783060e-02,9.366788691111235798e-02,9.883889858562412700e-02,1.023315994534961110e-01,1.065954160973917875e-01,1.106324339836334408e-01,1.114489095111879241e-01,1.156220066520219913e-01,1.110860314989414871e-01,1.036470322478894590e-01,9.634411225142985868e-02,8.554849138709826051e-02,7.765589462073818616e-02,7.067049288499421822e-02,7.057977338193260897e-02,7.407247424980459294e-02,7.829093114216946481e-02,8.795255821823093345e-02,8.867831424272380747e-02,8.799791796976173808e-02,9.112774082538728504e-02,9.579979523306018929e-02,9.593587448765261705e-02,9.947393510705540565e-02,1.179807137316238458e-01,1.243310789459365490e-01,9.239781386824981457e-02,4.082377637772451745e-02,1.415224247761116480e-02,1.446976073832680065e-02,1.000000000000000000e+00
7.907610586254951515e-03,1.207206944008184096e-01,2.614048647079197929e-01,1.732220433751340549e-01,1.913382495952837270e-01,2.530435387601584485e-01,2.304225871650520396e-01,1.403276796659177761e-01,1.612634027754288324e-01,2.244270627451456224e-01,1.051971473892769210e-01,4.401039006612386673e-02,1.934771934423854672e-02,1.435685036766779984e-02,1.144010875798359694e-02,9.787288512495882428e-03,9.236348430666643100e-03,7.453895224748519586e-03,4.893644256247941214e-03,3.921397053019873291e-03,3.305640490975430331e-03,3.435273451405839330e-03,3.176007530545021332e-03,5.606625538615190273e-03,7.453895224748519586e-03,8.004835306577758047e-03,1.322256196390172132e-02,2.628308272726543118e-02,3.911674580987592464e-02,1.481056572917423091e-02,4.537153615064315818e-03,1.231513124088885703e-03,1.562077173186428823e-02,1.502770093789516648e-01,1.891344892679667766e-01,1.486565973735715640e-01,1.884539162257071188e-01,2.461405836172391448e-01,2.359968044635596396e-01,1.556567772368136482e-01,9.907199000894009733e-02,1.008220349747506184e-01,1.443787096793680558e-01,1.549762041945539903e-01,9.194217718526760674e-02,2.650994040801864585e-02,1.179659939916722147e-02,8.588183628514598975e-03,8.393734187868984176e-03,8.166876507115769512e-03,5.152910177108759211e-03,4.245479454095895354e-03,3.046374570114612334e-03,3.305640490975430331e-03,3.305640490975430331e-03,5.282543137539168210e-03,6.902955142919281126e-03,8.555775388406995641e-03,1.312533724357891479e-02,2.654234864812624745e-02,4.002417653288879024e-02,1.513464813025025384e-02,3.759355852481861826e-03,9.398389631204654565e-04,5.506159994281623754e-02,1.871575866214030270e-01,1.976254481761585691e-01,1.812916951619270300e-01,1.707590171269562918e-01,1.144659040600511796e-01,1.260356457784651829e-01,1.614254439759668369e-01,1.563049420389656941e-01,7.133053647683257337e-02,3.791764092589464119e-02,4.106124021633206223e-02,4.689472343570046803e-02,8.507163028245592895e-02,1.630458559813469654e-01,1.375081627765563919e-01,3.995936005267358010e-02,7.972427066470154713e-03,5.152910177108759211e-03,6.352015061090042665e-03,4.310295934311100287e-03,3.856580572804668792e-03,3.240824010760225832e-03,5.444584338077179675e-03,7.907610586254951515e-03,8.977082509805825103e-03,1.532909757089586690e-02,2.975076441877887168e-02,3.782041620557183292e-02,1.163455819862921001e-02,2.430618008070169374e-03,8.102060026900564579e-04,-1.000000000000000000e+00
1.698808826104188097e-02,5.096426478312564984e-02,5.117451340021775263e-02,5.315085040088351337e-02,1.370400486206324042e-01,1.319940818104219649e-01,8.582348549699624074e-02,7.005483921508855183e-02,6.181309342507813887e-02,6.080390006303604267e-02,6.029930338201499457e-02,5.121656312363617042e-02,5.176320952807563630e-02,6.046750227568867958e-02,6.715340829921753740e-02,7.606794966392269042e-02,9.507442464904874990e-02,1.190427669975484409e-01,1.314053856825640743e-01,1.505800595613638049e-01,1.671476505882214803e-01,1.725300151857793174e-01,1.709321256958793445e-01,1.529768937962137920e-01,1.338863193642508831e-01,1.098338775689143426e-01,8.506659047546467900e-02,6.866719834228067476e-02,5.205755759200458160e-02,3.389207707524692637e-02,1.711423743129714473e-02,8.788392194449884051e-03,1.856074791689081016e-01,1.147536952088695494e-01,8.536093853939361042e-02,6.963434198090434624e-02,6.378943042574389266e-02,6.088799950987288517e-02,5.458054099710980822e-02,5.104836422996248541e-02,5.331904929455719144e-02,7.846478389877264981e-02,8.426764573051467866e-02,8.788392194449884398e-02,1.541963357753479702e-01,1.677783964394977956e-01,1.330453248958824719e-01,1.515892529234059150e-01,1.638257224381662602e-01,1.683670925673556862e-01,1.530189435196321890e-01,1.400255789833402542e-01,1.248035791058720451e-01,1.092031317176380412e-01,8.451994407102521312e-02,6.786825359733068830e-02,4.415220958934152479e-02,3.729810467213898195e-02,2.775281745615753096e-02,2.026796668767867973e-02,1.244671813185246889e-02,4.541370129189413810e-03,1.177392255715774055e-03,2.943480639289435138e-04,2.002407829185184340e-01,1.977177995134132005e-01,1.101702753562617126e-01,8.060931979311210249e-02,7.140043036447800417e-02,6.732160719289122242e-02,7.304036957779641570e-02,8.607578383750676132e-02,1.036105185029881082e-01,1.242989824248510039e-01,1.270742641704667442e-01,1.482252750499322702e-01,1.745063521864450851e-01,1.819491532315055116e-01,1.811502084865555251e-01,1.664748550135267680e-01,1.391425347915534461e-01,1.148798443791248097e-01,9.137404898822774901e-02,6.563961825615440004e-02,4.314301622729943553e-02,3.170549145748905590e-02,2.573443073207334550e-02,2.691182298778911977e-02,1.984746945349447761e-02,7.989447449499895854e-03,2.443088930610231094e-02,3.570021518223900209e-02,3.225213786192852178e-02,2.817331469034173655e-03,2.522983405105230195e-04,8.409944683684100199e-05,-1.000000000000000000e+00
1.342402783695397991e-03,3.591834475293092122e-03,8.090697858488480818e-03,1.048525417535054079e-02,5.130155503095385622e-02,1.432742862922466720e-01,1.458865295470052892e-01,1.394284837227409424e-01,1.428389124164535784e-01,1.376144259069363440e-01,1.299591019242409551e-01,1.093514051367008022e-01,9.364166445183302878e-02,8.308384796385030746e-02,9.349653982656866424e-02,1.446529702322581490e-01,1.541586331870742343e-01,1.638094207671546565e-01,1.288706672347582072e-01,9.433100642183878115e-02,7.804076723591354958e-02,9.382307023341349139e-02,5.786844432416648337e-02,6.055324989155727589e-02,3.334238265448839778e-02,1.284352933589651136e-02,1.070294111324709280e-02,8.925164453758592520e-03,7.038544325321816238e-03,1.258956124168386821e-02,2.075282141280453130e-02,2.031744753701142988e-03,0.000000000000000000e+00,7.256231263218367814e-05,3.628115631609183907e-05,1.814057815804591954e-04,1.560089721591949134e-03,3.490247237608035125e-02,1.375418635943041479e-01,1.596008066344880016e-01,1.491155524591374626e-01,1.763989820088385230e-01,1.572788126302581135e-01,1.158820132735973313e-01,9.534687879868934679e-02,8.290244218226984485e-02,9.208157473024108919e-02,9.890243211766634734e-02,1.406620430374880548e-01,1.367799593116662271e-01,1.587663400392178847e-01,2.152923815796889684e-01,1.687073768698270360e-01,1.011881449655801374e-01,6.744666959161473019e-02,2.909748736550565526e-02,1.592742762276431676e-02,5.514735760045959105e-03,9.832193361660888226e-03,1.658048843645397105e-02,9.904755674293072229e-03,2.176869378965510344e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.628115631609183907e-05,3.628115631609183907e-05,3.628115631609183907e-04,3.628115631609183907e-04,1.342402783695397991e-03,1.893876359699993989e-02,7.528339935589056786e-02,1.637005772982063623e-01,1.820588423941488510e-01,1.802085034220281545e-01,1.767255124156833501e-01,1.282901687337007490e-01,1.078638777277410310e-01,1.167527610251835324e-01,1.291246353289708659e-01,1.567708764418328238e-01,2.085078053485797944e-01,2.303853426071831856e-01,2.111563297596545097e-01,1.887708563126258288e-01,7.829473533012618058e-02,2.147844453912636786e-02,7.256231263218367814e-04,2.539680942126428735e-04,1.451246252643673563e-04,1.451246252643673563e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00
6.403672150563713417e-04,2.657523942483940721e-02,1.102143129024799051e-01,1.219899544682387371e-01,7.716424941429274320e-02,3.867106459812642144e-02,2.223497274501289034e-02,1.529766124856886921e-02,1.479959785908058038e-02,1.490632572825664227e-02,2.134557383521237806e-02,2.753579024742396422e-02,4.575067992013852336e-02,8.844182759056327947e-02,1.412721228327138978e-01,1.566409359940668100e-01,1.728991480652202484e-01,8.997159371542017003e-02,5.809553678816968547e-02,7.054712152537689906e-02,8.965141010789197396e-02,1.181477511779005091e-01,1.487786496314302542e-01,1.564986321684987414e-01,1.535102518315689946e-01,1.386395020597043781e-01,1.039529445774842742e-01,6.321847450862065620e-02,3.212508862199462550e-02,9.249748661925363824e-03,2.348013121873361586e-03,3.913355203122268768e-04,7.542102755108372712e-03,8.719666911684255395e-02,7.645273028645233060e-02,1.371453118912395186e-01,8.395925708516868702e-02,2.739348642185588170e-02,1.611590824558534543e-02,1.821488967271456261e-02,2.216382083222884908e-02,2.771367002938406737e-02,3.589613999954881229e-02,4.514588866147417612e-02,5.265241546019052560e-02,6.400114554924510313e-02,9.086099262522068232e-02,1.592735567670763575e-01,2.774568839013688559e-01,2.988024577365812617e-01,2.896238609874399184e-01,1.592735567670763575e-01,1.384971982341363095e-01,1.059451981354374295e-01,6.268483516274034328e-02,3.397503835437969827e-02,9.783388007805673275e-03,2.988380336929732494e-03,7.115191278404124934e-04,3.557595639202063009e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.375211385450096913e-02,9.754927242692056077e-02,1.246225752412482568e-01,1.475690671141015597e-01,7.019136196145669970e-02,4.468340122837790446e-02,5.386199797751922702e-02,6.122622095066750092e-02,8.150451609411925313e-02,1.112104396814564827e-01,1.535102518315689946e-01,1.929995634267119009e-01,1.921813164296954368e-01,1.652858933973278266e-01,1.276109555781780036e-01,9.829636751115299054e-02,1.113527435070245653e-01,1.613725381942055781e-01,2.535142652495390170e-01,1.576014868166513913e-02,2.846076511361649974e-03,4.624874330962681370e-04,1.423038255680825204e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00
2.565295516339071574e-02,3.649327775052543105e-02,7.332067503284611654e-02,1.025004474762977874e-01,1.163849702420114290e-01,1.049877817685512943e-01,9.099188582557256322e-02,8.843030274847567263e-02,8.501485864567980000e-02,8.419812201240252370e-02,7.606788007205148028e-02,7.094471391785768521e-02,6.489343795312152441e-02,9.444445432079012770e-02,7.410028727370168711e-02,9.819401795538125477e-02,2.469143339966883566e-01,2.656250277772222446e-01,2.150616052988746918e-01,1.338705590726294026e-01,4.039133895480332553e-02,3.248384336898245406e-02,2.981088711462047056e-02,2.576432834065579824e-02,2.457634778316158258e-02,2.309137208629381474e-02,2.216326227575145941e-02,2.205188909848637344e-02,2.001004751529319309e-02,2.357398918777584007e-02,1.689159855187087611e-02,4.083683166386365901e-03,3.749563634591117529e-03,9.912212776592359970e-03,2.216326227575145941e-02,4.224755857588803620e-02,6.986810653762855206e-02,9.429595675110336028e-02,1.252577000307963373e-01,1.297497515138213431e-01,1.172388312677103972e-01,9.748865449936905403e-02,8.572022210169198686e-02,8.055993155507648606e-02,6.997947971489362762e-02,6.437369645921779682e-02,5.616920573402337663e-02,5.572371302496304662e-02,5.123166154193804084e-02,8.631421238043909816e-02,6.236897926844631179e-02,1.546602188287781732e-01,2.773563357824776476e-01,2.492531707192550960e-01,1.668741439355155842e-01,6.021576450798804547e-02,2.784329431627067739e-02,2.535596002401716356e-02,2.375961114988430975e-02,2.004717190771488494e-02,2.153214760458265625e-02,1.971305237591963744e-02,1.811670350178678709e-02,4.384390745002089002e-02,4.677673445133473731e-03,1.184268118252046129e-02,2.620982104971612825e-02,5.505547396137255162e-02,8.282451949279984182e-02,9.949337169014055293e-02,1.050620305533946780e-01,1.127096553922636996e-01,1.197261655599639041e-01,1.181669410782527491e-01,9.704316179030872402e-02,7.603075567962978842e-02,6.775201616959197759e-02,5.858229124143349981e-02,5.613208134160168478e-02,4.985805902233535897e-02,5.041492490866077147e-02,4.510613679235849632e-02,4.239605614557481750e-02,3.872074129582708801e-02,3.523104840818783168e-02,3.370894831889836157e-02,4.492051483025002317e-02,2.271641572283470134e-01,3.643387872265071992e-01,2.602419908760765788e-01,3.667889971263390420e-02,2.309137208629381474e-02,2.234888423785992909e-02,2.108665489552232625e-02,2.142077442731757375e-02,2.494759170737852541e-02,-1.000000000000000000e+00
2.226455963013661624e-02,5.345963578474577371e-02,8.062157544443185331e-02,9.008709987129215335e-02,9.432600863636436683e-02,9.844145403934710659e-02,9.379100073397661497e-02,9.626026797576625604e-02,9.926454311994366286e-02,1.079892873742670650e-01,1.152736257375465145e-01,1.229695086411242283e-01,1.268380273199279928e-01,1.454398405414099871e-01,1.503372205709594400e-01,1.420651753109641313e-01,1.321881063438055670e-01,1.262207105094805826e-01,1.251095402506752496e-01,1.256857026070928307e-01,1.159732514560535693e-01,1.067546537533722445e-01,9.214482257278351629e-02,6.662906107429053537e-02,5.568197630235645346e-02,4.185407974833445233e-02,2.839657328058089666e-02,1.658524497402043621e-02,1.259326293312718059e-02,7.325492817309275234e-03,2.510421695819470712e-03,2.016568247461541976e-03,8.560126438204095772e-03,4.119560848385721286e-02,6.411863937847106509e-02,7.971617745577565251e-02,8.177390015726701544e-02,9.481986208472230337e-02,1.069192715694915474e-01,1.259326293312718059e-01,1.484852701396172092e-01,1.507487651112577043e-01,1.643297349411007580e-01,1.677044001715466137e-01,1.695151961488590153e-01,1.628481745960269622e-01,1.538353491634947834e-01,1.396370625232043194e-01,1.218583383823188954e-01,1.036680697011351932e-01,8.835861280203939627e-02,7.983964081786512623e-02,7.498341524234550248e-02,6.988026294264690352e-02,6.938640949428896698e-02,6.123782759638315282e-02,5.580543966444593412e-02,4.148368966206600339e-02,2.991928807968451121e-02,2.016568247461542063e-02,1.164671049044115059e-02,5.308924569847732824e-03,2.098877155521196910e-03,1.316942528954476339e-03,9.905877084979451686e-02,1.275376530384350615e-01,1.655643685619955785e-01,1.615312320670724833e-01,1.619427766073707753e-01,1.552346006005088930e-01,1.598027449978197401e-01,1.662228398264728180e-01,1.715729188503503644e-01,1.731779425575136477e-01,1.700090495972169380e-01,1.707086753157240067e-01,1.554403728706580390e-01,1.362212428387286622e-01,1.265087916876893870e-01,1.079892873742670650e-01,8.765898708353232760e-02,7.037411639100482619e-02,5.144306753728423304e-02,3.374665230445846043e-02,2.152377945759972183e-02,1.032976796148667338e-02,5.350079023877560291e-03,2.469267241789643245e-03,2.140031609551023943e-03,9.053979886562025375e-04,7.819346265667203536e-04,6.584712644772381697e-04,4.115445402982738561e-04,3.292356322386190848e-04,3.292356322386190848e-04,1.234633620894821568e-04,1.000000000000000000e+00
